"user","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","label"
"880884754350894","U","4","0","20170602020519","246.191.143.167","540.612","9413BB43956615","1","0"
"880884754350894","U","4","8","20190225153649","146.240.152.124","5169.991676","4903FT23412669","1","3"
"880884754350894","I","8","5","20181025100714","205.173.126.184","1944.974","1776ON01001130","0","6"
"880884754350894","J","4","7","20200201173344","243.218.161.204","9724.061005","4630DO61873432","0","3"
"880884754350894","V","1","7","20170205222839","188.114.154.156","7545.318055","7642DV87427589","1","0"
"880884754350894","O","3","7","20190314224947","167.111.187.225","10226.68839","4630DO61873432","1","4"
"880884754350894","B","2","2","20210228084944","199.193.201.155","10984.0602","4770SP17469323","1","2"
"880884754350894","X","4","0","20210316231253","172.246.109.205","12435.991868","0398ZP51762724","1","0"
"466650607695852","K","2","9","20171126211209","211.219.114.240","7108.7","4903FT23412669","0","1"
"466650607695852","K","5","6","20200910064746","152.234.201.181","4004.59","4218VY44831593","1","1"
"466650607695852","U","7","6","20180220112631","252.108.115.221","6815.1","6471UZ13224413","0","6"
"466650607695852","D","2","7","20190105184227","165.225.215.215","4628.02","2886FI15082575","0","4"
"466650607695852","I","6","7","20210617005313","191.186.186.233","2332.8","9828TK12684902","0","0"
"466650607695852","G","5","4","20210806180009","249.192.159.188","4185.6","5729OU55406083","0","0"
"466650607695852","N","0","6","20190101141233","158.218.197.137","4571.503","6351RW56321155","0","4"
"466650607695852","U","5","3","20210412165251","223.164.142.210","10120.57534","3704DS28145414","0","4"
"466650607695852","J","9","1","20180313065926","144.211.223.169","8949.4","4597TC45373799","0","2"
"466650607695852","Q","7","9","20180810204549","239.242.116.236","6180.39238","6471UZ13224413","1","6"
"466650607695852","G","4","2","20210329194843","110.251.194.174","4923.872","6471UZ13224413","1","1"
"466650607695852","X","5","7","20211105194111","211.109.247.243","11757.946101","6355NC39241405","1","6"
"466650607695852","C","5","8","20170828190530","136.204.170.163","10988.18549","1425EO55346942","1","4"
"466650607695852","D","1","2","20170306071228","180.243.114.193","8281.509","3098EL60352117","1","1"
"466650607695852","D","5","0","20200915110010","223.129.217.215","4851.55","9820HG27453566","0","0"
"218848181201650","G","8","8","20170522071932","149.200.243.157","2974.485883","4597TC45373799","1","0"
"218848181201650","L","2","4","20211119102116","170.202.203.121","3755.816172","9450ZA89910293","0","0"
"218848181201650","P","0","8","20191006000136","147.164.114.151","3715.404409","4903FT23412669","1","2"
"218848181201650","M","0","6","20211016173341","159.126.128.182","511.409390","7642DV87427589","0","4"
"218848181201650","T","2","1","20180424051546","133.179.219.142","9358.11","1172WK81885042","1","0"
"218848181201650","Y","3","2","20191113143537","153.254.246.205","9121.588826","4264MH51614296","1","6"
"218848181201650","P","1","8","20210413070741","191.238.206.123","10310.3","2895LL60437724","1","4"
"218848181201650","Q","0","2","20181104220421","209.143.170.173","17194.23444","2593AR48824752","1","1"
"218848181201650","S","2","6","20201003141113","162.125.238.126","4984.8","6351RW56321155","1","0"
"218848181201650","E","6","5","20201018014820","119.104.133.120","7934.636","3704DS28145414","0","4"
"218848181201650","M","3","2","20201130212403","104.184.108.111","2639.2","7492VN33841900","0","2"
"218848181201650","I","6","9","20180527210844","192.143.242.114","14067.9","9734KR45672367","0","0"
"218848181201650","Z","3","4","20211205225904","160.130.232.152","4389.45952","4931PF45935239","1","4"
"218848181201650","C","3","4","20170811162311","195.208.175.122","4756.7","4118ZH50152010","1","3"
"218848181201650","H","0","9","20171208113120","171.119.151.141","2332.05397","4218VY44831593","1","4"
"906371414276153","Q","4","7","20200116012642","128.248.186.224","9972.95574","2379QS46593990","0","6"
"906371414276153","N","0","3","20170801084957","116.147.231.155","7759.7","6471UZ13224413","0","1"
"906371414276153","W","5","8","20190228031450","160.163.254.147","9566.75","9413BB43956615","1","1"
"906371414276153","X","6","3","20191108054603","156.223.170.112","12312.9","4597TC45373799","1","5"
"906371414276153","N","4","4","20200706005316","236.244.227.185","4793.595","5168NY09515557","1","6"
"906371414276153","B","3","6","20210207150639","115.185.225.255","13482.504406","2895LL60437724","1","3"
"906371414276153","F","9","4","20200407080254","112.255.115.250","15465.89952","6884PL65375518","1","3"
"906371414276153","R","9","4","20170531155847","230.121.124.146","12031.6973","4264MH51614296","0","5"
"469180933502509","Y","9","9","20170815151232","100.113.163.144","1745.34","4218VY44831593","1","6"
"469180933502509","O","8","4","20190702161229","206.241.249.149","1309.67718","4630DO61873432","0","0"
"469180933502509","G","9","9","20180412141934","123.178.105.164","1904.705","4770SP17469323","1","4"
"469180933502509","U","2","0","20191010200019","245.194.106.188","3727.359647","0789VQ79195949","1","3"
"469180933502509","K","7","5","20170409124120","163.136.138.246","4755.374882","6355NC39241405","1","2"
"469180933502509","P","8","4","20181119200342","113.158.244.166","1044.607","9279FF58112764","0","6"
"469180933502509","F","4","3","20170316043516","219.104.128.190","10347.43","6884PL65375518","0","6"
"469180933502509","R","9","8","20171221084353","244.255.127.183","13590.31","4218VY44831593","0","5"
"469180933502509","T","6","1","20180212184146","125.193.177.195","4006.44","2895LL60437724","0","5"
"763843118657474","J","1","8","20170715122514","167.143.111.151","7051.388","4931PF45935239","0","2"
"763843118657474","N","5","7","20210522024738","112.210.123.105","4689.499472","5842NW49392790","1","3"
"763843118657474","A","7","0","20180114231955","164.198.230.246","7559.65083","9036PZ90547005","1","5"
"763843118657474","B","4","8","20210914040427","191.180.184.229","6265.9","7492VN33841900","1","6"
"763843118657474","E","6","9","20171123051202","231.161.134.106","2848.38136","3652CN92816313","1","6"
"763843118657474","T","1","2","20191026053020","188.133.150.246","3861.498865","5959IJ52802513","0","2"
"763843118657474","C","9","0","20181213181324","160.124.155.214","7606.082","5729OU55406083","1","2"
"763843118657474","Y","1","7","20190916211830","206.200.140.161","5524.5","4597TC45373799","1","4"
"763843118657474","U","3","1","20180829181959","199.196.144.142","10458.7","9002BV54839516","1","4"
"514903447249732","U","6","1","20180713092319","128.193.127.124","8936.6780","3268VU59826417","0","3"
"514903447249732","W","5","2","20201013102438","141.118.114.131","8994.68360","0051CH54048662","0","2"
"514903447249732","T","9","8","20181103105824","161.161.239.169","4498.2","3098EL60352117","0","3"
"514903447249732","O","5","7","20191125141233","241.186.171.160","7529.2905","9450ZA89910293","0","3"
"514903447249732","R","1","6","20171007235945","118.166.161.107","7556.861690","2635YV61486595","1","5"
"514903447249732","J","4","7","20210429152606","122.160.169.168","8516.440","6355NC39241405","0","1"
"514903447249732","F","8","9","20170511214502","129.152.119.235","10037.687835","4770SP17469323","0","3"
"514903447249732","X","4","5","20210908021514","161.215.194.171","2769.13","5168NY09515557","1","5"
"514903447249732","U","5","8","20170123141348","138.202.218.120","6085.6","9489ST35214366","1","6"
"514903447249732","M","8","3","20181207033931","174.211.182.206","8660.8","7561AQ75039070","1","6"
"514903447249732","H","7","6","20211028104012","208.160.249.147","10051.78230","7642DV87427589","1","0"
"514903447249732","L","1","5","20200222230649","145.194.249.154","4559.53166","1425EO55346942","1","4"
"514903447249732","P","8","0","20170630200718","162.245.219.230","3207.185912","3268VU59826417","0","5"
"514903447249732","M","7","9","20180731101254","191.112.233.225","6998.177169","4118ZH50152010","1","3"
"572204311121299","Y","3","7","20180611153016","141.162.174.133","5661.64","2593AR48824752","1","2"
"572204311121299","W","8","2","20180923044845","224.245.127.218","5562.626","0789VQ79195949","0","6"
"572204311121299","E","6","3","20191018194143","141.202.129.105","8319.404001","3268VU59826417","1","1"
"572204311121299","U","9","9","20180411213555","160.246.141.235","2551.840","9820HG27453566","0","5"
"572204311121299","I","2","0","20210607011123","252.187.253.234","4334.5996","7642DV87427589","0","5"
"572204311121299","N","6","0","20190329153359","233.169.108.155","10005.059431","9279FF58112764","1","1"
"572204311121299","R","8","5","20210501093436","232.139.235.182","7069.047","1776ON01001130","0","0"
"572204311121299","V","9","2","20191217165736","235.148.179.204","12197.7991","5842NW49392790","1","2"
"572204311121299","R","1","3","20190612123921","204.157.176.107","1914.135","0398ZP51762724","0","6"
"572204311121299","X","8","1","20201018105257","125.134.140.139","4573.9","4931PF45935239","1","3"
"070286505143048","M","2","8","20180222062649","158.100.132.117","3438.434492","1172WK81885042","1","4"
"070286505143048","H","1","9","20200518013924","144.158.179.198","4853.99717","1172WK81885042","0","3"
"070286505143048","A","4","0","20180309123434","152.103.253.247","14875.24700","9002BV54839516","0","6"
"070286505143048","W","0","3","20211001153000","199.146.103.193","11169.5552","2939MR51860229","1","2"
"070286505143048","T","0","9","20180515162505","238.135.170.150","10344.74602","4218VY44831593","0","4"
"070286505143048","K","6","5","20170518023647","212.175.227.166","2187.16","4218VY44831593","0","0"
"070286505143048","M","4","2","20180805161605","163.237.135.187","5782.4","1417KG96397867","0","0"
"070286505143048","Q","4","7","20180904093743","190.215.158.149","9908.663","9036PZ90547005","0","5"
"070286505143048","O","9","5","20201218023529","196.185.217.118","6729.9","2886FI15082575","1","4"
"070286505143048","C","7","4","20210723175636","111.221.100.132","8408.78","0398ZP51762724","0","4"
"070286505143048","E","5","2","20190504085059","218.209.134.137","1832.42","3098EL60352117","1","4"
"070286505143048","E","9","8","20210826113900","165.117.188.189","9750.770","6884PL65375518","1","3"
"696738301763794","K","5","8","20190202043441","134.163.156.150","8939.7065","5168NY09515557","1","6"
"696738301763794","C","0","7","20190525171527","148.169.121.241","2819.13862","6884PL65375518","1","4"
"696738301763794","J","5","1","20190705033705","205.202.244.110","3257.44213","4903FT23412669","1","0"
"696738301763794","V","9","0","20170907162105","211.146.134.224","10108.09966","4597TC45373799","1","6"
"696738301763794","W","0","7","20171120101523","236.130.118.166","5842.52835","4630DO61873432","0","6"
"696738301763794","P","7","4","20180907073433","192.227.138.101","4745.42137","9828TK12684902","0","6"
"696738301763794","J","9","6","20211122040852","121.175.240.187","3238.316986","7482YR63472358","0","1"
"696738301763794","R","8","7","20210220220604","115.130.201.151","8853.86","6355NC39241405","1","3"
"113226270370467","G","5","9","20181219170425","176.200.187.196","15899.959","1585FD77763439","1","5"
"113226270370467","U","3","1","20180816145016","230.236.197.167","3900.485968","1417KG96397867","1","2"
"113226270370467","F","2","7","20200621022026","153.123.215.219","5262.0","4597TC45373799","0","0"
"113226270370467","N","1","6","20170208155933","106.122.149.227","8002.52","9683RF69518718","0","1"
"113226270370467","U","8","1","20190205232235","166.113.158.210","9365.343","7642DV87427589","0","5"
"113226270370467","R","1","8","20210626141656","245.232.235.152","14059.617381","6471UZ13224413","0","3"
"113226270370467","F","7","9","20190411045947","255.228.217.107","10488.9","4264MH51614296","1","1"
"113226270370467","N","0","0","20190925094917","191.214.126.119","945.381","1425EO55346942","1","4"
"113226270370467","Q","4","7","20200208170452","109.113.197.175","9834.00","3704DS28145414","0","0"
"113226270370467","B","6","9","20171106014024","223.113.167.172","2144.81","3268VU59826417","0","5"
"113226270370467","Y","5","1","20210420232143","153.113.170.212","5895.0335","0398ZP51762724","1","0"
"113226270370467","F","9","5","20200929093204","217.255.200.206","5016.99656","4218VY44831593","0","6"
"309432647293954","Y","4","4","20191005114357","140.199.193.123","4800.082","3098EL60352117","0","0"
"309432647293954","B","3","5","20190229233816","233.137.133.154","12852.28312","9683RF69518718","0","0"
"309432647293954","L","4","8","20180231195442","142.132.213.126","5732.168","2895LL60437724","1","2"
"309432647293954","I","6","7","20180424210057","170.123.127.251","9398.747","2635YV61486595","0","2"
"309432647293954","M","5","7","20200707214727","202.185.106.213","9097.5921","2895LL60437724","0","3"
"309432647293954","F","5","5","20201223050053","188.238.254.197","9998.958061","1776ON01001130","0","6"
"309432647293954","D","9","1","20191121185039","194.132.168.125","11778.495","9279FF58112764","1","0"
"309432647293954","S","7","6","20210329184447","170.205.208.151","10688.037","9734KR45672367","0","6"
"309432647293954","R","0","0","20171231214528","181.251.163.104","9707.23808","2635YV61486595","0","3"
"309432647293954","X","1","4","20190504133438","182.178.163.232","5502.840","4931PF45935239","0","2"
"309432647293954","V","1","0","20200219115734","125.107.145.125","10840.559498","2379QS46593990","0","2"
"309432647293954","R","4","6","20191013235638","212.144.122.184","9713.532100","2939MR51860229","0","0"
"309432647293954","F","5","9","20211014161312","126.103.107.178","10168.27304","9413BB43956615","0","1"
"309432647293954","K","6","2","20211002000442","156.247.116.106","9983.675181","4903FT23412669","0","0"
"309432647293954","B","2","5","20180905213848","223.147.120.133","14169.4571","2379QS46593990","0","4"
"943342530389563","A","9","0","20200705001358","101.124.248.220","10231.21","7482YR63472358","0","3"
"943342530389563","L","9","5","20171007082244","101.186.138.228","4369.1","1425EO55346942","0","3"
"943342530389563","S","3","4","20200228074945","114.144.124.196","16689.6172","2886FI15082575","1","5"
"943342530389563","G","3","2","20170121175026","137.150.207.110","8114.35358","6884PL65375518","0","4"
"943342530389563","D","6","2","20180827084713","186.219.253.246","6103.3","1417KG96397867","1","4"
"943342530389563","O","2","8","20181004211028","136.103.153.194","9260.15","4931PF45935239","0","1"
"943342530389563","A","0","9","20170210191428","253.224.127.193","5345.266031","6355NC39241405","1","5"
"943342530389563","N","5","5","20180503045644","184.252.144.116","18586.17","5168NY09515557","0","2"
"943342530389563","W","0","5","20180503120333","200.137.158.134","8296.642","4770SP17469323","1","5"
"943342530389563","F","0","3","20210223133505","129.210.217.134","4318.51150","4770SP17469323","1","6"
"943342530389563","A","7","5","20200923062821","114.182.185.159","11504.017187","5729OU55406083","0","1"
"943342530389563","T","2","5","20210415152452","237.107.181.235","5364.9","7482YR63472358","1","3"
"943342530389563","N","5","6","20170825090754","125.171.237.152","4987.72","4218VY44831593","0","3"
"943342530389563","O","8","0","20180606120031","119.160.212.208","9552.42726","6355NC39241405","0","3"
"943342530389563","S","6","1","20170812201518","117.106.158.186","13773.8577","4597TC45373799","1","1"
"943342530389563","D","1","0","20210802075601","195.125.196.176","5979.454","7482YR63472358","0","1"
"411449156568680","Y","4","9","20180206202435","149.211.148.165","12424.32549","0051CH54048662","0","1"
"411449156568680","H","2","9","20210315173735","208.170.227.160","9216.9293","1585FD77763439","0","6"
"411449156568680","C","5","4","20200722124626","149.116.120.184","9381.5246","9413BB43956615","1","2"
"411449156568680","A","6","8","20200225145003","237.157.184.169","8049.111906","1417KG96397867","0","0"
"411449156568680","I","0","8","20180403052858","174.198.211.167","8745.302","4192EB76351265","1","5"
"411449156568680","R","5","7","20181121160634","247.240.135.222","1135.04","0398ZP51762724","0","4"
"411449156568680","C","2","7","20210509102123","146.196.169.239","3718.2204","3704DS28145414","1","0"
"411449156568680","K","3","8","20170223191402","239.148.228.235","5086.4","9450ZA89910293","0","6"
"411449156568680","K","3","8","20201020084900","125.151.240.181","7128.366","3704DS28145414","0","4"
"411449156568680","H","7","4","20180107120741","240.156.126.253","6002.376","4218VY44831593","1","6"
"411449156568680","W","4","8","20190218130614","153.223.188.218","2372.889","4770SP17469323","1","6"
"411449156568680","K","2","6","20210612224115","184.145.190.188","7736.476666","0051CH54048662","1","4"
"211627244310403","A","5","3","20170308162255","255.106.142.152","8531.041922","1172WK81885042","1","3"
"211627244310403","Q","1","0","20180723220421","219.163.146.196","6558.07384","1585FD77763439","0","1"
"211627244310403","F","9","4","20201224190237","234.192.141.171","15368.049101","4597TC45373799","1","1"
"211627244310403","V","2","0","20180106074627","141.213.143.133","6903.647","9036PZ90547005","0","5"
"211627244310403","N","6","3","20180719085709","166.140.107.168","7083.45507","4264MH51614296","0","3"
"211627244310403","B","4","3","20170214221330","178.129.233.208","12773.6","3268VU59826417","0","6"
"211627244310403","Y","7","5","20180722053732","212.121.227.255","14342.445356","9828TK12684902","0","5"
"211627244310403","Y","1","9","20180631023801","207.246.163.167","4101.042","2593AR48824752","1","5"
"211627244310403","Y","6","7","20200908224738","211.118.108.107","6373.24","6355NC39241405","1","4"
"211627244310403","P","4","3","20171007213954","209.200.217.233","3400.8302","9413BB43956615","0","5"
"779533752530678","D","6","2","20180924080932","212.117.108.194","10053.16","0051CH54048662","0","3"
"779533752530678","C","7","0","20190709160025","217.106.233.254","3962.6396","4264MH51614296","1","0"
"779533752530678","K","5","0","20171213213626","153.234.135.245","12263.691","9450ZA89910293","1","3"
"779533752530678","E","9","8","20210221174205","119.132.130.196","3610.18","4597TC45373799","0","2"
"779533752530678","X","9","5","20190831182741","114.214.248.128","7737.08","9450ZA89910293","0","1"
"779533752530678","S","1","5","20180308000153","222.170.190.181","7063.733","4630DO61873432","1","4"
"779533752530678","P","5","9","20170803171559","105.225.190.179","9560.632309","7492VN33841900","1","0"
"779533752530678","G","3","3","20210813165548","113.143.134.159","8582.01495","9820HG27453566","0","2"
"779533752530678","E","5","1","20200719033156","219.167.126.103","3727.43","7482YR63472358","0","0"
"779533752530678","Y","5","5","20180427050257","245.139.156.161","2102.52945","4192EB76351265","1","6"
"779533752530678","H","8","6","20181130162255","148.111.113.151","7543.6","9036PZ90547005","1","6"
"779533752530678","S","0","4","20181010232652","233.130.215.101","10915.5","2635YV61486595","0","0"
"779533752530678","X","2","1","20181014172152","185.162.113.173","1948.107704","4264MH51614296","1","3"
"779533752530678","V","8","3","20200828045332","121.194.216.207","9898.521653","5729OU55406083","0","5"
"779533752530678","X","1","4","20210902053404","135.252.135.163","6067.00838","4218VY44831593","0","4"
"779533752530678","Y","0","1","20170315145501","194.251.230.199","3821.45","9036PZ90547005","0","3"
"779533752530678","B","9","4","20170120033213","194.193.115.255","2883.115909","4218VY44831593","0","4"
"291503165551674","J","3","3","20180917170356","114.110.201.104","8574.8499","2939MR51860229","1","6"
"291503165551674","I","8","2","20201001120527","220.200.130.189","10603.820930","0789VQ79195949","1","0"
"291503165551674","K","4","6","20200203070332","243.217.231.114","9658.4727","3268VU59826417","1","4"
"291503165551674","S","6","6","20201008021941","174.124.160.197","753.3190","1425EO55346942","1","3"
"291503165551674","I","2","9","20200101184326","115.212.215.169","3057.628","7482YR63472358","1","3"
"291503165551674","O","3","6","20210420222158","240.214.157.126","9436.5660","4903FT23412669","1","1"
"291503165551674","W","0","9","20180420014603","212.109.160.195","6284.135","9828TK12684902","1","6"
"291503165551674","F","9","4","20180709085323","196.225.218.210","5436.97764","1776ON01001130","1","5"
"291503165551674","X","5","6","20181113050304","204.151.157.135","1379.3","2635YV61486595","0","4"
"291503165551674","F","2","2","20210121110354","174.233.123.141","3180.977","9279FF58112764","1","5"
"124622901681472","X","5","1","20180528190138","241.199.138.123","9294.619629","1172WK81885042","0","6"
"124622901681472","E","1","9","20171226015427","209.120.179.144","2178.07890","3098EL60352117","0","5"
"124622901681472","A","8","1","20201223222347","193.184.121.203","1816.50","4597TC45373799","0","2"
"124622901681472","U","8","7","20170313211257","127.222.242.193","15681.7896","5959IJ52802513","1","0"
"124622901681472","Z","5","7","20171129145927","219.117.253.144","11411.3","5224AM76351367","0","5"
"124622901681472","P","2","1","20170124030600","124.142.118.234","7791.71","2593AR48824752","0","1"
"124622901681472","L","5","7","20170202182825","222.236.126.253","10417.78","1172WK81885042","1","4"
"124622901681472","J","8","6","20201027064144","180.210.139.246","3180.9","1776ON01001130","0","4"
"124622901681472","D","3","5","20190601001510","205.242.208.144","8555.4473","1425EO55346942","1","0"
"124622901681472","I","9","6","20200915181754","255.193.139.148","3074.6549","3098EL60352117","1","3"
"124622901681472","E","9","9","20190225133017","250.206.132.109","11232.89","5168NY09515557","0","2"
"124622901681472","O","4","4","20190613152030","152.136.113.233","6433.350","0789VQ79195949","1","1"
"124622901681472","V","2","2","20180804042608","251.221.174.105","11091.421433","5842NW49392790","1","5"
"483057946798466","K","9","0","20180815212926","207.232.167.115","12066.156","5729OU55406083","0","2"
"483057946798466","J","6","7","20181219191253","177.126.230.118","3140.1","9413BB43956615","1","2"
"483057946798466","V","2","3","20171123054925","113.182.248.229","6851.696","5842NW49392790","0","1"
"483057946798466","Z","4","5","20190101064308","103.141.158.177","12245.94","3704DS28145414","0","6"
"483057946798466","A","0","6","20180507073549","125.103.213.182","2974.07","4630DO61873432","0","3"
"483057946798466","F","8","8","20190106154552","241.243.199.201","8122.901","4192EB76351265","1","0"
"483057946798466","V","9","5","20191126235832","144.121.214.196","4004.60","4192EB76351265","0","2"
"483057946798466","E","9","6","20210701123751","145.177.107.115","1403.441928","2379QS46593990","0","3"
"870742936706738","J","9","1","20180122095340","195.213.231.196","5515.52","9002BV54839516","1","3"
"870742936706738","E","8","4","20211131064025","213.143.189.157","1849.357577","2886FI15082575","0","3"
"870742936706738","B","7","0","20200124022151","170.116.246.179","9813.6435","0051CH54048662","0","3"
"870742936706738","P","8","3","20180401140035","164.191.255.206","4965.8759","2635YV61486595","1","1"
"870742936706738","M","3","0","20200804043416","189.204.206.216","628.45","9450ZA89910293","1","5"
"870742936706738","N","2","7","20170210072620","216.101.228.185","8717.011","4931PF45935239","0","0"
"870742936706738","O","7","1","20211028115524","228.114.159.156","8384.96173","9279FF58112764","1","5"
"870742936706738","U","7","7","20200729030848","167.237.174.161","10167.6","7642DV87427589","1","4"
"870742936706738","A","8","3","20200718182224","201.137.143.121","5392.9","4118ZH50152010","0","2"
"870742936706738","K","7","5","20201105130439","245.251.175.110","6900.3399","4264MH51614296","1","6"
"888893371655172","V","3","8","20170906095813","227.142.117.105","8181.2553","3704DS28145414","1","4"
"888893371655172","B","0","5","20171117075005","127.176.198.166","6051.534714","9002BV54839516","0","6"
"888893371655172","K","5","1","20210614002023","160.108.219.112","4856.739","0789VQ79195949","0","3"
"888893371655172","F","8","3","20210815153318","235.151.204.113","7692.2","0789VQ79195949","0","5"
"888893371655172","L","0","9","20180416160313","188.132.249.100","6107.96","9828TK12684902","0","4"
"888893371655172","V","7","2","20200319163112","130.100.253.181","15742.47","4192EB76351265","0","2"
"888893371655172","B","1","8","20200729060437","179.192.182.208","4462.47","4931PF45935239","0","2"
"888893371655172","I","0","0","20201221221136","144.180.114.253","15352.514","9683RF69518718","1","2"
"259329380760288","O","0","7","20180831093808","194.200.217.116","2019.36363","9828TK12684902","1","3"
"259329380760288","R","0","4","20200926193303","129.109.199.104","5677.09","9489ST35214366","1","3"
"259329380760288","S","7","5","20211007083225","195.227.175.203","8810.99816","5224AM76351367","1","4"
"259329380760288","L","3","2","20201207134914","163.202.103.108","5558.69","7482YR63472358","0","6"
"259329380760288","Q","1","7","20191109063309","223.219.222.246","3351.53","2593AR48824752","0","0"
"259329380760288","Y","6","8","20180430235013","196.227.198.124","699.0315","4192EB76351265","1","5"
"259329380760288","M","7","0","20200830081808","194.236.103.162","7632.64846","5729OU55406083","1","0"
"259329380760288","I","8","7","20191006103900","217.198.191.162","499.787","6355NC39241405","1","6"
"259329380760288","I","9","7","20180503183059","147.172.149.191","3368.0187","2593AR48824752","0","0"
"259329380760288","D","0","4","20180619100918","164.115.213.122","5673.2479","4770SP17469323","1","6"
"259329380760288","Q","7","7","20190329234838","204.181.234.113","7286.6","2886FI15082575","0","6"
"259329380760288","R","0","7","20180326122605","224.168.221.218","10335.700301","5959IJ52802513","0","3"
"259329380760288","Q","3","7","20171124235451","202.155.228.126","3308.85803","3098EL60352117","1","4"
"259329380760288","V","8","6","20171229043103","188.112.254.167","5023.9","2379QS46593990","0","3"
"863784512964668","H","0","4","20210124054511","161.233.212.103","13069.6298","5842NW49392790","0","4"
"863784512964668","H","8","5","20190311145335","211.226.210.121","10733.12","2895LL60437724","1","5"
"863784512964668","N","2","9","20210720112619","163.191.137.184","7454.650116","3268VU59826417","0","2"
"863784512964668","O","4","4","20170319184954","209.244.198.251","10181.303","6351RW56321155","0","6"
"863784512964668","E","6","7","20190125143900","166.203.191.232","5197.255","9828TK12684902","0","5"
"472443555079063","X","2","4","20180326221408","131.246.139.189","10911.46488","2895LL60437724","1","4"
"472443555079063","B","2","2","20180921194410","103.243.112.204","5168.730","1425EO55346942","1","0"
"472443555079063","D","3","6","20180119004222","149.189.120.116","10497.39609","5729OU55406083","0","6"
"472443555079063","A","9","7","20200503142624","120.214.168.190","6992.745","4630DO61873432","1","3"
"472443555079063","D","3","9","20210717212952","117.170.151.107","4462.75","2939MR51860229","0","0"
"472443555079063","J","5","7","20190121182050","224.222.176.224","11033.802576","4931PF45935239","0","5"
"472443555079063","H","8","4","20170514064000","217.212.219.122","4053.15","1425EO55346942","1","4"
"472443555079063","F","9","6","20211018101644","181.106.198.183","14377.103","5842NW49392790","0","4"
"472443555079063","W","3","1","20180608063407","230.249.193.212","11854.558","2635YV61486595","0","0"
"472443555079063","P","5","3","20190126023031","139.247.105.150","15034.406517","1776ON01001130","1","1"
"472443555079063","P","3","5","20171217104331","166.198.107.242","8073.520","3704DS28145414","0","2"
"472443555079063","S","7","1","20181208140154","183.239.136.253","2158.427711","5168NY09515557","1","5"
"472443555079063","P","1","0","20190120180207","242.253.208.185","2733.1","0398ZP51762724","1","1"
"472443555079063","X","7","5","20191115003945","216.142.171.240","5444.363","4264MH51614296","1","1"
"472443555079063","E","0","7","20210617053943","141.226.153.178","10338.63789","9820HG27453566","0","6"
"324384198940585","U","9","4","20171025005438","127.143.135.102","11400.800","4118ZH50152010","0","6"
"324384198940585","V","0","5","20210126202447","252.219.135.248","10519.9004","1172WK81885042","0","6"
"324384198940585","I","0","9","20191115224457","190.144.152.155","13191.8","6884PL65375518","1","2"
"324384198940585","V","3","3","20180705124957","140.177.178.173","6461.754044","6471UZ13224413","1","2"
"324384198940585","W","4","3","20170810093842","179.244.209.211","10650.988","3098EL60352117","1","0"
"324384198940585","Z","2","4","20200503083842","153.122.206.212","10062.84062","6884PL65375518","0","4"
"324384198940585","A","0","8","20200606083441","182.116.174.231","8544.53","9002BV54839516","1","5"
"324384198940585","C","7","6","20181230063659","192.170.167.152","4155.9","7492VN33841900","1","1"
"324384198940585","V","3","6","20190901194252","212.228.117.215","5808.26136","5842NW49392790","1","4"
"324384198940585","J","7","3","20170415205204","142.241.125.246","10131.68","9734KR45672367","1","4"
"324384198940585","F","5","6","20170804042555","235.192.163.219","1523.1","3652CN92816313","0","2"
"691152408963970","I","5","3","20210825122633","243.118.205.113","10456.01143","5959IJ52802513","0","0"
"691152408963970","G","5","6","20201006144709","248.213.115.173","9478.1","3098EL60352117","0","2"
"691152408963970","W","6","2","20180304090418","207.167.220.208","8482.004493","5959IJ52802513","1","4"
"691152408963970","F","8","9","20170125003035","148.120.181.235","1172.4990","2886FI15082575","0","5"
"691152408963970","B","4","3","20211216004229","235.252.112.161","5752.64","6351RW56321155","0","5"
"691152408963970","X","9","3","20200520022417","150.206.160.228","2802.1","9413BB43956615","0","4"
"691152408963970","V","6","3","20181115203348","146.100.148.182","4066.2","2886FI15082575","1","1"
"691152408963970","E","4","1","20190321213708","254.111.121.198","4485.779","9489ST35214366","0","0"
"691152408963970","F","1","8","20190103210405","228.103.174.214","9687.20813","1585FD77763439","1","5"
"691152408963970","K","6","7","20180311041146","170.144.225.121","5493.035012","4770SP17469323","0","1"
"152625705323158","J","2","9","20201128231741","136.184.117.118","10507.0612","4192EB76351265","1","6"
"152625705323158","I","5","2","20191207232306","181.199.245.236","7683.691896","2635YV61486595","1","5"
"152625705323158","J","9","0","20200201175316","150.214.138.174","1984.56","2895LL60437724","0","1"
"152625705323158","Z","7","0","20201009231434","212.108.112.126","7140.988","1172WK81885042","1","6"
"152625705323158","A","0","4","20200329110105","155.101.197.227","9846.68","9828TK12684902","0","6"
"152625705323158","S","4","5","20200315035439","242.160.240.134","8960.9","9828TK12684902","1","3"
"152625705323158","W","8","9","20201028181728","230.132.188.128","4843.343159","4218VY44831593","1","6"
"152625705323158","V","5","3","20170203104856","187.213.186.158","12988.619","9036PZ90547005","1","3"
"152625705323158","Y","4","7","20190425140811","241.102.254.167","7778.45974","6351RW56321155","1","1"
"152625705323158","R","8","8","20200316150335","253.239.233.245","3166.57","3704DS28145414","1","3"
"890410314615190","M","2","9","20180722214828","158.240.248.235","9835.267441","9450ZA89910293","0","2"
