@relation data_train

@attribute time numeric
@attribute amount numeric
@attribute label numeric

@data
707,1079.2179,0
707,1039.8278,0
707,796.7413,0
707,1278.9871,0
708,874.9536,0
708,1214.4797,0
710,931.9396,0
711,1007.6703,0
711,1131.6745,0
712,1175.5863,0
713,1382.0615,0
714,1156.934,0
714,1081.1043,0
714,1108.3535,0
715,1350.414,0
716,1197.1127,0
716,968.7874,0
716,1144.06,0
717,1091.203,0
718,830.1771,0
719,643.9774,0
724,1071.962,0
726,1446.7858,0
726,726.6897,0
801,1056.1754,0
801,1061.1459,0
802,1363.6811,0
802,819.2462,0
802,439.8706,0
803,758.1865,0
803,1036.3728,0
803,697.2818,0
803,975.8015,0
803,923.3094,0
803,1068.4358,0
804,1198.457,0
804,1176.5746,0
804,960.2262,0
804,1144.4277,0
804,1075.8103,0
804,833.278,0
804,1215.3846,0
804,1211.5471,0
805,973.5476,0
805,1069.4061,0
805,1179.5717,0
805,1043.7427,0
805,1108.2817,0
805,1471.8041,0
806,1110.6804,0
806,1088.5376,0
807,957.0762,0
807,1109.7571,0
807,749.1656,0
808,1260.1511,0
809,1188.1668,0
810,1222.1899,0
811,749.3243,0
811,1324.8665,0
812,1186.2569,0
813,870.4622,0
813,1485.2514,0
814,1347.6988,0
814,988.9569,0
816,1230.322,0
818,978.6919,0
818,775.5583,0
818,987.8793,0
818,845.5334,0
818,1030.7351,0
821,914.8777,0
822,1431.0653,0
823,1368.2442,0
824,965.2301,0
901,1348.3906,0
901,1087.085,0
901,939.429,0
901,1633.4445,0
902,966.6518,0
902,1199.1546,0
903,799.1022,0
903,1011.1676,0
903,1090.7414,0
903,1019.7049,0
904,940.8516,0
904,975.9318,0
904,681.6868,0
904,1036.2409,0
904,815.4996,0
905,1067.6165,0
905,947.3598,0
905,1356.1189,0
905,1177.5159,0
905,1189.4153,0
906,1476.264,0
906,857.2473,0
906,1049.0747,0
906,823.8252,0
907,1426.5626,0
907,903.0458,0
907,1055.4896,0
907,1160.1332,0
907,1027.1681,0
907,1112.6742,0
909,1312.1945,0
909,1230.8483,0
910,1642.8005,0
912,1037.0854,0
913,881.176,0
913,1265.1928,0
913,928.895,0
914,838.9201,0
914,1219.2582,0
914,1253.3511,0
919,1257.1596,0
919,1018.9892,0
919,831.676,0
919,940.6687,0
919,763.7889,0
920,1031.9065,0
921,1144.3206,0
921,653.0365,0
923,952.2651,0
927,754.7336,0
1001,812.5461,0
1001,1186.0192,0
1001,787.3375,0
1001,1143.5518,0
1001,1115.3561,0
1002,1186.9356,0
1002,1171.8975,0
1002,1254.2775,0
1002,856.4464,0
1003,1030.4502,0
1003,1046.6129,0
1003,1205.2418,0
1003,1090.5992,0
1003,1013.0073,0
1004,1308.1741,0
1004,805.0593,0
1004,869.845,0
1004,1098.4315,0
1004,1155.6183,0
1004,1302.2447,0
1005,1158.7828,0
1005,1067.2588,0
1005,1190.3435,0
1005,968.7046,0
1006,1232.7404,0
1006,904.8978,0
1007,1045.2046,0
1007,957.1347,0
1007,800.8006,0
1007,1259.1729,0
1008,1357.1083,0
1008,1215.213,0
1009,690.5697,0
1010,1139.2475,0
1010,845.645,0
1011,1320.0643,0
1012,816.562,0
1012,1217.7573,0
1013,1005.4944,0
1014,1128.495,0
1017,1172.7174,0
1017,832.7642,0
1018,942.2652,0
1018,951.1877,0
1020,1114.0666,0
1020,1045.8361,0
1021,1068.3571,0
1021,1322.4614,0
1027,937.434,0
1027,1404.9486,0
1101,586.6378,0
1101,768.2089,0
1101,1319.7917,0
1101,839.3742,0
1101,1162.9568,0
1102,999.4266,0
1102,942.8846,0
1103,1169.8237,0
1103,1046.9887,0
1103,1218.3426,0
1104,896.2941,0
1104,1046.3368,0
1104,1026.1089,0
1104,1127.2566,0
1104,1265.3176,0
1105,1071.2696,0
1105,1048.3945,0
1105,881.2541,0
1105,1190.2168,0
1105,994.6156,0
1105,830.3774,0
1106,1205.8396,0
1106,903.4002,0
1106,1160.101,0
1106,980.6159,0
1106,1308.2172,0
1107,1224.4502,0
1107,953.0888,0
1107,914.2736,0
1107,865.812,0
1108,1166.6273,0
1108,1425.063,0
1109,1040.7453,0
1111,965.8265,0
1111,1165.5418,0
1112,587.2802,0
1112,772.6473,0
1114,1285.8484,0
1114,957.2216,0
1114,1066.0522,0
1115,1022.3406,0
1115,1348.7369,0
1118,1156.0204,0
1119,1044.222,0
1120,853.5729,0
1121,1168.6943,0
1121,1225.4024,0
1121,486.8846,0
1124,1047.9455,0
1126,994.1516,0
1202,1067.9725,0
1202,1048.8145,0
1202,973.6532,0
1202,1310.2503,0
1203,1108.8384,0
1203,1189.1225,0
1203,1205.9575,0
1203,1188.6202,0
1203,1251.649,0
1204,741.3424,0
1204,980.2234,0
1204,1162.7463,0
1204,1383.9246,0
1205,1327.7039,0
1205,1340.5907,0
1205,925.3052,0
1205,1031.7199,0
1206,1197.5796,0
1206,813.9723,0
1206,938.8694,0
1206,869.0629,0
1206,995.7794,0
1206,824.8742,0
1206,1155.1589,0
1207,820.9545,0
1207,1157.6815,0
1207,998.2243,0
1207,1203.6729,0
1207,1291.3873,0
1207,1000.8084,0
1208,803.0599,0
1209,1037.3974,0
1209,1364.825,0
1212,1072.9374,0
1212,1333.083,0
1213,1416.0451,0
1214,685.9496,0
1214,1285.6364,0
1214,782.5489,0
1214,1228.336,0
1215,767.0085,0
1215,837.5358,0
1218,932.7129,0
1218,1037.0168,0
1218,840.1929,0
1218,721.3284,0
1219,918.3519,0
1225,1397.9713,0
1225,801.9097,0
1226,996.9211,0
101,12054.512,0
101,13281.5391,0
102,11848.5794,0
102,11027.5086,0
102,10667.9719,0
102,11498.7047,0
103,10655.4419,0
103,7736.116,0
103,12790.894,0
103,14483.4557,0
103,9200.2563,0
103,11562.9083,0
104,11172.3352,0
104,13387.0713,0
104,14638.4786,0
104,13664.6524,0
104,10119.2926,0
105,14689.4051,0
105,11014.1313,0
105,8381.9956,0
105,12341.5684,0
105,7582.5791,0
105,9404.7281,0
105,16154.2277,0
106,16088.3471,0
106,13514.1583,0
107,9616.4764,0
107,13156.2166,0
107,13166.9021,0
107,9202.9488,0
108,9928.754,0
108,14514.1546,0
109,11789.8292,0
109,12400.1041,0
110,8782.9039,0
110,11592.1827,0
110,12904.6781,0
110,9334.7338,0
112,10743.8773,0
113,12161.493,0
115,12365.0138,0
116,14706.2768,0
117,10879.6824,0
118,9260.0925,0
119,10700.1197,0
120,11107.813,0
120,10080.774,0
123,11475.6825,0
126,15265.0453,0
127,13257.0828,0
201,9001.5158,0
201,10369.5693,0
201,15172.4213,0
201,13305.1622,0
201,13268.5399,0
201,14551.7608,0
202,12810.1535,0
202,11045.0434,0
203,9644.2536,0
203,4589.8133,0
203,9664.2366,0
203,13086.5807,0
203,12674.4145,0
203,10990.8873,0
203,10594.2873,0
203,10577.0369,0
203,12570.5245,0
204,8267.5679,0
204,9697.8853,0
204,9797.6614,0
204,13502.3778,0
205,14031.9742,0
205,12068.0728,0
205,14093.355,0
205,11416.7877,0
206,11712.127,0
207,11075.0911,0
207,13762.0637,0
207,10464.1094,0
207,13381.1228,0
208,7882.6736,0
208,11941.9375,0
211,11860.588,0
212,10979.4892,0
212,9535.3597,0
212,13619.7265,0
212,11318.5177,0
212,8764.6424,0
212,11710.5646,0
214,11155.9038,0
215,9746.607,0
217,7412.985,0
218,9331.279,0
219,14682.1218,0
220,9624.6914,0
220,12615.0858,0
221,11974.2676,0
223,15989.5567,0
224,13571.0729,0
227,16436.8747,0
301,9140.0462,0
301,13906.7473,0
302,13772.0219,0
303,7469.2192,0
303,7684.2537,0
303,13431.6123,0
303,7752.7485,0
304,10900.1509,0
304,13072.5045,0
304,12545.8659,0
304,10854.6171,0
304,12698.3083,0
304,10464.6047,0
304,15541.4874,0
305,8635.6321,0
305,11418.3646,0
305,8421.5962,0
306,11742.8969,0
306,11480.6702,0
306,11114.8353,0
306,8787.8344,0
306,10309.6192,0
306,8336.095,0
306,11042.479,0
307,11131.2552,0
307,11296.2881,0
307,11713.7029,0
307,8223.8027,0
307,15167.3464,0
307,12295.436,0
308,9642.4357,0
308,13943.5695,0
309,10966.5354,0
310,4281.1738,0
311,12248.4941,0
311,12266.8005,0
312,8757.9769,0
313,12362.0462,0
314,11129.1491,0
314,9173.4058,0
315,12532.1434,0
315,13003.7975,0
316,13169.6875,0
317,12637.2713,0
318,12026.0379,0
319,11200.2661,0
320,9581.4042,0
321,8370.6723,0
327,7906.9793,0
327,11470.0636,0
401,8827.2025,0
402,8689.3264,0
402,11289.8406,0
402,10546.9963,0
402,11061.9625,0
403,14172.9959,0
403,16222.0525,0
403,13636.5108,0
403,9834.4062,0
403,12972.1981,0
403,10478.9442,0
404,11342.4669,0
404,12237.8178,0
404,12933.0877,0
404,10503.0224,0
404,4548.2192,0
405,14397.5905,0
405,11709.7445,0
405,11164.7672,0
405,11626.303,0
405,11933.5331,0
406,11380.9407,0
406,10405.5003,0
406,13453.8416,0
406,9922.6696,0
406,10751.4701,0
406,11637.2716,0
407,14144.5323,0
407,10987.274,0
407,8085.7717,0
408,11773.9545,0
408,9570.5252,0
409,12753.9649,0
409,10995.0057,0
410,12863.2371,0
410,11919.9239,0
413,9940.4271,0
414,9337.6752,0
414,8948.7057,0
414,7921.0469,0
415,10323.8718,0
416,10784.6614,0
419,10900.677,0
421,11627.0684,0
421,12115.7211,0
421,9832.4607,0
421,11476.9304,0
422,13392.7019,0
425,8317.7441,0
426,11894.5616,0
501,11362.1484,0
501,12264.0434,0
501,8463.9738,0
502,6691.1223,0
502,7396.0643,0
502,8393.766,0
502,12461.7771,0
503,9784.4127,0
504,11907.2134,0
504,11644.7207,0
504,13211.7545,0
504,12119.1594,0
504,12789.0741,0
505,13283.3253,0
505,13470.8885,0
506,9848.5674,0
506,7432.3671,0
506,13811.0951,0
506,13304.3102,0
506,12607.875,0
506,11326.1431,0
506,11755.4801,0
506,11632.4747,0
506,9146.1407,0
507,6837.101,0
507,9295.3331,0
507,14142.7746,0
507,10692.7944,0
507,9373.4929,0
507,10129.3644,0
508,11780.9586,0
508,10812.8733,0
509,9659.7146,0
509,8660.1034,0
510,10883.2094,0
510,12389.5899,0
511,14322.6148,0
512,7490.9854,0
514,12613.0832,0
514,11536.0476,0
516,11249.9649,0
517,12943.2229,0
518,8947.0607,0
519,10285.382,0
520,11786.4374,0
521,9589.4651,0
521,10212.6668,0
526,9516.0657,0
526,11338.3493,0
527,14076.7151,0
601,12697.9171,0
601,13701.4871,0
601,7181.8479,0
601,11854.1913,0
601,9905.0964,0
601,10859.9232,0
602,10358.9954,0
602,10625.7832,0
602,11827.8528,0
602,8764.1349,0
603,6941.5427,0
603,16310.7042,0
603,12806.2135,0
603,9960.6903,0
604,12473.5373,0
604,9785.1848,0
604,13705.3961,0
604,10627.4035,0
605,9269.3838,0
605,11580.9508,0
605,9003.9398,0
606,16225.4239,0
606,12483.4416,0
606,10660.6059,0
606,15640.3436,0
606,13035.759,0
606,10625.2321,0
607,14671.3044,0
607,10370.7103,0
607,13871.9436,0
609,15211.7357,0
609,11293.6309,0
609,12776.9905,0
610,11326.5371,0
610,15957.4548,0
611,11711.9199,0
611,11973.8706,0
612,9774.3574,0
613,11986.2294,0
613,10189.4816,0
617,10138.4211,0
617,13451.511,0
619,10583.3942,0
620,9834.7123,0
620,13073.9119,0
621,8174.621,0
621,11174.3337,0
627,14608.3497,0
627,12504.2197,0
627,10210.1717,0
701,13369.4721,0
701,9346.3913,0
702,10109.7009,0
702,10580.5888,0
702,11690.2151,0
703,15179.5781,0
703,6925.5296,0
703,7006.8047,0
704,11175.4423,0
704,16976.8895,0
704,14035.7812,0
704,6551.7762,0
704,12550.1417,0
704,15043.4833,0
705,10820.0925,0
705,12861.7725,0
705,9979.0263,0
705,8266.5044,0
705,14332.0136,0
705,15810.7166,0
705,11650.2031,0
706,10918.8656,0
706,15277.044,0
706,14219.0003,0
706,14024.8588,0
706,11826.0151,0
706,11611.4024,0
707,8349.6426,0
707,9929.2649,0
707,13273.893,0
708,10210.5775,0
709,14661.4328,0
709,12287.6666,0
709,10336.1534,0
711,11320.8323,0
711,8066.8206,0
711,14374.4109,0
712,11265.5589,0
714,11943.1638,0
714,12637.8178,0
715,11292.5591,0
715,11245.7552,0
716,7972.9998,0
717,12189.2824,0
720,9652.6967,0
720,13479.432,0
721,10521.0253,0
721,13396.6823,0
725,10285.5892,0
726,9117.0554,0
801,7477.7791,0
801,15074.8902,0
801,8732.2447,0
801,11330.5997,0
801,11540.8802,0
802,10664.435,0
802,14289.4791,0
802,9079.7769,0
802,11754.2411,0
803,7921.0654,0
803,15504.7943,0
803,9413.9206,0
803,13590.4863,0
803,10867.188,0
804,13366.5293,0
804,13147.0694,0
805,9676.0996,0
805,9946.113,0
805,9748.0194,0
805,10854.4753,0
805,12001.4978,0
806,10361.2854,0
806,11961.6169,0
806,13756.2155,0
806,13510.8837,0
806,11087.3258,0
807,14735.7939,0
807,12809.2366,0
807,14022.6612,0
807,8139.209,0
808,11487.4667,0
809,11170.8618,0
811,11095.0868,0
812,14174.675,0
812,10147.2167,0
813,9977.533,0
813,14397.7222,0
813,15058.3511,0
814,11371.8277,0
814,13348.5976,0
816,16355.1069,0
816,9980.5242,0
816,16938.3212,0
816,11990.1843,0
818,8197.5678,0
820,9106.7255,0
821,8951.3062,0
822,9083.8368,0
825,13585.2102,0
827,8540.9292,0
901,12423.5568,0
901,8135.5925,0
901,14935.4048,0
901,10320.5973,0
901,9656.6908,0
901,7832.4567,0
902,9288.6392,0
902,11278.1527,0
902,8458.8406,0
902,12026.5338,0
903,14579.8944,0
903,7391.8652,0
903,12331.1227,0
903,12210.6545,0
903,12207.1238,0
904,10444.2674,0
904,12782.3722,0
904,11443.4144,0
904,15665.6659,0
904,11311.0465,0
904,13776.0853,0
905,13989.6962,0
905,11735.9469,0
906,10812.3295,0
906,10224.9282,0
906,8662.3318,0
907,9732.1184,0
907,7049.9862,0
907,15293.5104,0
907,14754.2482,0
908,14166.0594,0
909,10480.1264,0
909,11491.4172,0
910,12525.9016,0
910,10479.3793,0
911,9194.6893,0
912,12635.4703,0
913,14243.9436,0
913,14919.711,0
914,9241.4388,0
915,9423.4824,0
915,9300.0248,0
916,14664.3616,0
916,9387.9114,0
916,12610.9915,0
918,6354.6093,0
919,12417.1888,0
922,10327.3855,0
924,13058.4113,0
924,4429.7481,0
1001,13524.408,0
1001,10387.0637,0
1001,8688.2139,0
1001,13057.7611,0
1001,9260.4218,0
1001,9871.4773,0
1002,10959.2554,0
1002,9441.3768,0
1002,8404.8802,0
1002,12880.1323,0
1003,9751.3813,0
1003,9231.3176,0
1003,7423.6581,0
1003,13087.0542,0
1004,14660.7647,0
1004,10051.812,0
1004,6717.2977,0
1005,14429.2501,0
1005,12083.6716,0
1005,13286.6608,0
1005,12987.8341,0
1006,10025.9772,0
1006,11551.6665,0
1006,10672.0074,0
1006,12381.0228,0
1006,7628.267,0
1007,10886.9628,0
1007,13063.8106,0
1007,10116.7487,0
1007,10815.6216,0
1008,12626.4214,0
1009,13319.0794,0
1009,6323.575,0
1009,12157.6499,0
1010,8933.985,0
1010,10745.7948,0
1011,9079.8827,0
1012,12615.6524,0
1013,11914.3835,0
1014,13630.8773,0
1016,11987.4757,0
1016,10812.038,0
1016,16456.4574,0
1017,12746.5854,0
1021,12798.2751,0
1021,14388.6831,0
1021,12002.3769,0
1022,8875.9633,0
1026,11327.7853,0
1027,14227.5838,0
1101,14026.553,0
1101,12238.8696,0
1101,12010.3501,0
1101,11859.5282,0
1101,7800.8413,0
1101,11145.0644,0
1102,10822.6692,0
1102,8710.2527,0
1102,7759.9957,0
1102,10163.9962,0
1102,8194.0753,0
1102,8276.3241,0
1103,12843.2901,0
1103,7371.3144,0
1103,7955.3184,0
1103,12811.3241,0
1103,9536.7784,0
1104,7301.7294,0
1104,13865.0595,0
1104,11011.2995,0
1104,14178.5178,0
1104,10874.7949,0
1105,8313.8985,0
1105,13336.1465,0
1105,11854.2045,0
1106,11090.3568,0
1106,12628.943,0
1106,9078.8795,0
1106,14676.6291,0
1107,13935.222,0
1108,10135.879,0
1110,11090.0197,0
1111,11051.0715,0
1111,13236.723,0
1112,9968.7394,0
1113,12311.0035,0
1113,12970.8432,0
1113,12207.416,0
1113,6461.5704,0
1114,11646.1892,0
1116,10814.2933,0
1118,13590.1307,0
1119,14356.1349,0
1119,11880.308,0
1121,10643.2585,0
1121,11959.5005,0
1121,13660.9345,0
1123,10869.3956,0
1123,10067.5404,0
1124,13057.9356,0
1201,10759.7096,0
1202,16231.9083,0
1203,13757.3115,0
1203,13519.8533,0
1203,10732.5962,0
1203,13534.3428,0
1203,16740.7385,0
1203,10167.7575,0
1203,10895.7247,0
1203,12262.2799,0
1203,8770.0678,0
1203,12010.4647,0
1204,7640.5153,0
1204,10847.8828,0
1204,13145.0575,0
1205,7691.0429,0
1206,14347.9363,0
1206,6551.5139,0
1206,10670.0586,0
1206,10623.982,0
1206,7139.6289,0
1206,9302.352,0
1207,14978.6535,0
1207,9841.3391,0
1207,10086.9312,0
1207,12218.0155,0
1207,14667.67,0
1207,9997.3699,0
1207,12003.9265,0
1207,8838.2208,0
1208,9365.0728,0
1209,10889.3939,0
1210,12962.8576,0
1210,10444.5506,0
1210,10032.362,0
1212,6716.5314,0
1212,8995.9836,0
1212,15924.9589,0
1213,8758.0659,0
1214,11910.7649,0
1215,8410.1525,0
1215,10848.676,0
1217,17225.6674,0
1218,5741.2732,0
1218,12349.6651,0
1220,12211.405,0
1221,10136.6843,0
1221,15291.272,0
1221,10050.4097,0
1226,7115.2577,0
101,879.5758,0
102,1297.0577,0
102,1346.0765,0
102,1215.4154,0
102,1025.8979,0
102,1123.11,0
102,1181.528,0
102,913.0882,0
103,1155.4952,0
103,1292.7826,0
103,893.2535,0
103,952.4829,0
103,1267.3978,0
104,602.9831,0
104,1173.2479,0
104,870.2065,0
104,1085.9902,0
104,1407.8165,0
105,1042.5575,0
105,1116.2496,0
105,931.6495,0
105,569.0741,0
106,979.8593,0
106,1024.0635,0
106,758.4471,0
106,1001.6624,0
107,1017.0574,0
107,996.5651,0
107,1034.9479,0
107,1160.9267,0
108,1496.6119,0
110,941.9111,0
111,870.4198,0
111,754.3257,0
111,1117.6184,0
111,1223.5134,0
112,1322.3049,0
113,1268.2965,0
114,979.5165,0
114,775.7943,0
115,1205.8976,0
116,856.1185,0
117,1025.7139,0
118,1046.2944,0
118,1421.5227,0
118,802.5339,0
121,1058.098,0
121,1156.3634,0
122,1275.6366,0
126,969.9445,0
201,1190.2967,0
201,695.6222,0
202,1113.7819,0
202,750.7805,0
202,640.8768,0
203,950.1006,0
203,1342.6566,0
203,899.1491,0
204,1001.4634,0
204,1367.1918,0
204,1050.3191,0
204,1166.3558,0
204,942.7023,0
205,1131.5048,0
205,1026.782,0
205,1136.0194,0
205,796.138,0
205,688.7641,0
205,1042.763,0
206,815.0342,0
206,1246.0041,0
206,1038.0001,0
207,1034.6095,0
207,1355.9608,0
207,1092.285,0
207,855.543,0
207,833.2148,0
207,891.4886,0
207,1081.2232,0
207,882.1986,0
208,780.7,0
208,1089.8491,0
209,836.7116,0
210,1291.6087,0
211,895.6008,0
211,1148.5504,0
211,907.7021,0
212,1249.2095,0
213,970.3934,0
213,1150.8391,0
215,1029.7343,0
216,714.8382,0
218,911.669,0
219,1069.6843,0
220,1040.4824,0
220,1250.0435,0
221,1095.0306,0
221,1067.4709,0
223,1050.3647,0
225,890.4365,0
301,866.201,0
301,680.963,0
301,1121.6916,0
301,1506.4953,0
302,1243.9518,0
302,1044.5675,0
302,1117.891,0
302,1036.4996,0
303,1560.6985,0
303,541.2723,0
303,1488.2391,0
303,908.49,0
303,1117.3877,0
303,1238.2358,0
304,1079.3139,0
304,1183.6102,0
304,947.6355,0
304,943.2463,0
304,1287.1138,0
304,1180.1171,0
304,1212.6655,0
304,1405.7754,0
305,1371.3973,0
305,843.0273,0
305,1489.9751,0
305,1042.7855,0
305,918.1165,0
306,1507.9762,0
307,1368.3349,0
307,755.3752,0
308,987.401,0
309,1248.0643,0
310,849.1675,0
310,678.6251,0
310,1000.9826,0
311,1125.1857,0
312,980.0002,0
312,1049.7186,0
312,993.7154,0
313,904.7249,0
316,1290.9485,0
316,919.1155,0
316,958.6579,0
318,1403.464,0
318,1248.7915,0
321,923.4368,0
321,1344.7844,0
323,1013.5834,0
324,1047.8892,0
325,1462.0208,0
401,1158.6631,0
401,1134.8325,0
401,1330.274,0
402,1013.3175,0
402,1093.2093,0
402,1253.4983,0
403,1234.2552,0
403,733.818,0
403,902.9443,0
403,1125.245,0
403,995.2787,0
403,868.9793,0
403,997.7248,0
403,926.9774,0
404,1159.937,0
404,1103.9637,0
404,878.8425,0
404,1389.2925,0
405,620.1044,0
405,855.5206,0
405,1395.9058,0
406,946.4685,0
406,1169.3923,0
406,1019.0685,0
406,1128.6899,0
407,772.3745,0
407,1067.5345,0
407,667.1892,0
407,1285.4326,0
407,892.9511,0
409,1008.0547,0
410,1237.4397,0
410,1239.5232,0
410,722.1334,0
411,1017.9617,0
411,1211.9407,0
413,910.8159,0
413,1221.7611,0
414,1387.3265,0
414,1331.3469,0
415,968.8511,0
418,1322.4023,0
418,1470.0147,0
419,907.6708,0
420,1395.5838,0
420,1240.1326,0
421,1150.8606,0
422,1272.2188,0
423,1526.9753,0
425,860.2126,0
501,970.5802,0
501,831.3976,0
501,924.1408,0
501,955.6763,0
501,1081.455,0
501,1234.1154,0
501,1017.0729,0
502,1124.6779,0
502,1583.3066,0
502,1252.9998,0
503,1096.5472,0
503,1115.8741,0
504,1100.1576,0
504,1112.0529,0
504,821.9643,0
504,1293.0694,0
504,1062.9991,0
504,1185.8165,0
504,1170.884,0
505,1202.3157,0
505,1350.4587,0
505,984.003,0
505,1243.3502,0
506,936.8739,0
506,1047.7664,0
506,1418.884,0
507,616.6214,0
507,686.6273,0
507,1132.6706,0
507,1078.5529,0
508,1280.141,0
508,983.0694,0
508,868.7133,0
509,834.1707,0
511,1230.9191,0
511,1179.239,0
511,647.9966,0
512,1510.0333,0
514,1164.7176,0
514,1169.481,0
515,1115.2424,0
516,940.6299,0
518,1034.5652,0
518,1319.6238,0
518,1549.2464,0
520,1046.1491,0
521,1039.0251,0
524,1025.6142,0
525,828.7642,0
527,1179.2666,0
601,921.2484,0
601,1418.3537,0
601,968.7043,0
602,1010.3094,0
602,1007.2747,0
602,1069.7857,0
602,1253.5179,0
602,1174.7869,0
602,926.5181,0
602,910.6253,0
603,1097.2114,0
604,866.0167,0
604,1131.5862,0
604,994.2348,0
604,760.4215,0
604,813.5405,0
604,1109.8041,0
604,1338.741,0
605,1295.5227,0
605,1110.7156,0
606,1621.6957,0
606,961.9824,0
606,1500.8824,0
606,895.1043,0
607,978.6525,0
607,640.8673,0
607,832.4388,0
607,985.06,0
607,1188.2308,0
607,1123.4477,0
609,947.7486,0
609,962.4326,0
609,923.4541,0
610,1230.4848,0
610,946.7367,0
611,804.7927,0
611,1141.3906,0
612,927.0309,0
613,752.6956,0
614,1637.854,0
616,691.4461,0
616,1096.7132,0
617,1212.8721,0
618,808.9445,0
618,881.1825,0
618,1024.7034,0
621,1378.7733,0
623,1102.9351,0
625,741.5705,0
626,1582.5776,0
701,1441.9433,0
701,1224.7359,0
701,1103.3715,0
701,928.5975,0
701,1190.7665,0
701,1376.4763,0
701,1113.226,0
701,1070.2625,0
701,867.5381,0
701,1026.2392,0
702,887.1674,0
702,985.1259,0
702,1204.2048,0
703,1484.8451,0
703,1043.018,0
703,1066.6186,0
704,509.4555,0
704,1040.5245,0
705,1041,0
705,907.0157,0
705,513.2262,0
705,1325.1801,0
705,980.6838,0
705,1299.4973,0
705,1268.0475,0
706,1360.375,0
706,967.2197,0
706,985.6154,0
706,1406.2729,0
707,1069.0988,0
708,1192.1786,0
709,1148.8452,0
709,1307.7504,0
710,1454.7891,0
710,1425.103,0
710,1187.3255,0
712,1377.5613,0
713,1069.2527,0
713,1111.0097,0
714,720.3479,0
715,900.4762,0
717,1213.0401,0
719,1052.9692,0
719,1036.4249,0
720,1278.3965,0
720,1059.5297,0
720,598.3761,0
722,1320.5809,0
723,1096.1575,0
725,1044.2865,0
801,978.7894,0
801,1087.0707,0
801,1150.3241,0
801,1331.561,0
802,909.7922,0
802,1479.9825,0
802,903.9293,0
802,1240.3403,0
803,904.7182,0
803,1047.3218,0
803,1250.0073,0
803,1086.5786,0
804,1422.7569,0
804,897.5543,0
804,953.1622,0
804,1574.6214,0
804,1186.9268,0
805,1073.7206,0
806,916.6658,0
806,825.0254,0
806,1274.1102,0
806,1221.5516,0
806,674.3873,0
807,1225.8536,0
807,1026.5029,0
807,1403.7491,0
807,1222.0104,0
807,1016.2795,0
807,1233.793,0
807,1005.0676,0
809,1414.0182,0
810,449.1673,0
810,1126.1613,0
811,1339.1428,0
811,1003.6619,0
811,1094.7682,0
812,1128.5651,0
813,1464.1773,0
814,1069.7748,0
814,1153.0408,0
817,1305.2699,0
818,991.0707,0
819,823.5345,0
819,1380.8768,0
819,1308.9401,0
820,1031.901,0
821,894.9881,0
822,1108.0326,0
822,929.1566,0
826,811.3323,0
901,948.1765,0
901,1134.6418,0
901,1164.4666,0
901,1210.5022,0
902,1097.8812,0
902,1332.5586,0
903,947.7827,0
903,951.1525,0
903,1040.9694,0
903,839.9986,0
903,1442.5841,0
903,893.8476,0
904,1158.0059,0
904,1331.2815,0
904,963.258,0
905,1608.8779,0
905,1451.5815,0
905,1421.9213,0
905,1063.3374,0
905,1503.6187,0
905,1543.5861,0
905,1202.6703,0
906,1167.4585,0
906,806.8255,0
906,1068.6977,0
907,1211.5226,0
907,662.8131,0
907,1056.8281,0
907,1282.8903,0
907,977.783,0
908,1212.7449,0
908,1142.6959,0
909,865.7916,0
909,1462.9463,0
910,821.5497,0
910,1197.1812,0
910,886.9467,0
911,805.8964,0
914,1287.8603,0
914,955.955,0
916,1419.4558,0
916,910.2479,0
918,982.0981,0
918,1033.5184,0
918,989.0555,0
921,677.7742,0
921,1120.4429,0
922,1005.92,0
924,1048.2067,0
927,1034.7777,0
1001,1260.3797,0
1001,922.3499,0
1001,1087.8455,0
1001,967.5831,0
1002,1007.05,0
1002,724.5487,0
1002,1302.2239,0
1002,1226.5224,0
1002,1195.301,0
1002,1617.7352,0
1003,1078.7695,0
1003,1027.676,0
1003,1055.7625,0
1004,1196.3228,0
1004,869.1421,0
1004,1072.0214,0
1004,916.1653,0
1004,1497.627,0
1004,1474.4355,0
1004,1181.2428,0
1005,953.3417,0
1005,1243.3583,0
1006,1029.7387,0
1006,1084.1034,0
1006,1230.2563,0
1006,1485.8548,0
1007,1198.8454,0
1007,1062.0451,0
1007,1212.6602,0
1007,844.1903,0
1008,1410.1745,0
1008,856.2434,0
1009,996.9574,0
1009,968.1438,0
1010,1138.5445,0
1010,1678.2392,0
1012,818.0562,0
1012,833.0856,0
1013,1247.4178,0
1013,976.5912,0
1016,928.3779,0
1016,1268.2787,0
1016,1462.9585,0
1018,1276.4536,0
1018,983.8946,0
1018,1312.8857,0
1021,1299.7043,0
1023,1221.7199,0
1025,911.62,0
1027,725.3849,0
1101,1307.7133,0
1101,853.8711,0
1101,1127.0226,0
1102,1077.5431,0
1102,958.7454,0
1102,1221.8181,0
1102,1022.5712,0
1103,870.8983,0
1103,723.6852,0
1104,910.2302,0
1105,1053.4998,0
1105,1086.6061,0
1105,729.3517,0
1105,1226.7735,0
1105,1715.9174,0
1105,690.3222,0
1105,1145.1203,0
1105,1019.558,0
1105,1055.2928,0
1105,594.2477,0
1105,1034.4257,0
1106,957.4188,0
1106,1070.2842,0
1106,1417.1636,0
1106,1358.3508,0
1106,1070.3658,0
1107,1162.7597,0
